compound_index,true_pkd,rf_rank,rf_pred,dl_rank,dl_pred,delta_rank
4040,5.408924,1756,6.5963106,2536,6.2359385,-780
4041,6.2923446,1014,7.021425,932,7.4774275,82
4042,6.3371477,3329,6.0251966,1921,6.5587416,1408
4043,6.920457,2489,6.322805,2002,6.512874,487
4044,5.2839885,2974,6.1475034,889,7.546954,2085
4045,5.7958527,1690,6.624176,1966,6.5375404,-276
4046,6.958213,1618,6.656392,1692,6.732747,-74
4047,5.7212234,2645,6.260347,2005,6.512582,640
4048,6.8857226,2610,6.274264,1863,6.58818,747
4049,6.065451,3139,6.0855446,2346,6.323663,793
4050,5.2518044,2912,6.1676764,2480,6.2645245,432
4051,7.154282,1904,6.5310903,1316,7.04916,588
4052,6.1366177,2425,6.3475113,2398,6.2996187,27
4053,6.0314703,2142,6.4416637,923,7.4943876,1219
4054,5.886023,2105,6.455482,1212,7.1409054,893
4055,6.522734,2874,6.1798277,2397,6.3001633,477
4056,5.537587,3448,5.9717355,2722,6.1194854,726
4057,6.508498,2571,6.2894745,2614,6.1905107,-43
4058,5.31875,1906,6.53087,2542,6.2325497,-636
4059,6.055468,1905,6.531071,1662,6.755599,243
4060,5.1191807,2674,6.251223,1489,6.92223,1185
4061,5.6020427,3163,6.076532,2282,6.356534,881
4062,5.2839885,2215,6.418047,1370,7.004589,845
4063,6.32781,1698,6.6206036,2294,6.3456697,-596
4064,5.886023,695,7.393493,551,8.068201,144
4065,9.431798,3262,6.0461855,1610,6.806077,1652
4066,5.6197705,2789,6.2091713,2543,6.230762,246
4067,5.58501,2813,6.2021885,2420,6.298503,393
4068,5.1739187,2760,6.2200346,1308,7.0593295,1452
4069,6.004321,3415,5.987614,2260,6.372115,1155
4070,6.8236194,1559,6.6878505,2118,6.4557877,-559
4071,5.7695255,3135,6.087245,2211,6.403754,924
4072,5.8238797,3378,6.0043283,1759,6.675103,1619
4073,6.408824,3697,5.826895,2384,6.3064513,1313
4074,5.58501,3524,5.9296665,2031,6.4957867,1493
4075,5.6197705,3680,5.835489,2028,6.498175,1652
4076,5.4436855,3279,6.0412817,2838,6.0501623,441
4077,6.38711,2935,6.1597776,2551,6.2257376,384
4078,6.5684752,556,7.5734434,748,7.7616224,-192
4079,5.4559197,2329,6.380558,2235,6.388518,94
4080,5.56862,2410,6.3518195,1679,6.7446976,731
4081,6.5526867,2540,6.301615,1663,6.7548757,877
4082,5.207601,2597,6.278573,1756,6.6829395,841
4083,5.7447033,2020,6.487935,2462,6.2756424,-442
4084,7.107349,1431,6.7569494,1589,6.8193865,-158
4085,6.0087295,2398,6.356936,2180,6.4252014,218
4086,6.075669,2525,6.306649,1789,6.6456513,736
4087,6.0409107,2373,6.365762,2032,6.4941874,341
4088,6.32781,2867,6.1815414,2842,6.048267,25
4089,5.67776,3419,5.986052,2163,6.431795,1256
4090,7.193142,2881,6.178111,2191,6.415822,690
4091,6.113453,2711,6.238109,2453,6.2803416,258
4092,6.0176835,3121,6.0907326,1795,6.6437616,1326
4093,5.346778,2696,6.243555,2240,6.386123,456
4094,5.3767405,3405,5.9909296,2457,6.279432,948
4095,6.2923446,2221,6.414293,2060,6.479821,161
4096,7.2139587,3302,6.0368714,2151,6.4375744,1151
4097,5.886023,2774,6.2147684,2187,6.4187365,587
4098,5.853841,1324,6.8195963,2441,6.2878346,-1117
4099,5.275716,1825,6.5695376,2181,6.424183,-356
4100,6.5526867,2882,6.178003,2101,6.4665194,781
4101,7.03105,3141,6.0839963,1798,6.639742,1343
4102,5.060476,3464,5.9636483,2613,6.19161,851
4103,5.7212234,3251,6.0499096,1846,6.600271,1405
4104,6.0409107,2501,6.318458,1962,6.539326,539
4105,6.3766475,2955,6.1520243,2452,6.2810793,503
4106,5.7212234,2607,6.2746935,2162,6.432885,445
4107,5.6989484,3380,6.004084,1880,6.580497,1500
4108,6.1738605,2763,6.2193465,2620,6.1861916,143
4109,6.4947143,2100,6.4573884,1475,6.9315014,625
4110,5.1191807,4073,5.263326,1865,6.5874324,2208
4111,7.365523,959,7.05699,1554,6.862636,-595
4112,8.769551,377,7.8522615,1356,7.0135612,-979
4113,9.327902,41,8.965089,390,8.219223,-349
4114,9.60206,44,8.933151,191,8.513721,-147
4115,9.21467,48,8.925667,383,8.23036,-335
4116,9.387217,42,8.957816,377,8.240519,-335
4117,9.60206,28,9.026826,272,8.397935,-244
4118,9.638272,25,9.095815,698,7.8165154,-673
4119,9.79588,92,8.695695,1700,6.723221,-1608
4120,9.045757,762,7.2869234,1224,7.1359425,-462
4121,8.075721,763,7.2869234,1208,7.1454782,-445
4122,3.4436975,3471,5.9612374,4369,4.31861,-898
4123,3.863279,4216,4.976285,4608,3.3485649,-392
4124,4.6020584,4300,4.811755,4531,3.7525957,-231
4125,7.7931743,765,7.28301,1527,6.886469,-762
4126,7.954677,341,7.946689,758,7.7409606,-417
4127,5.1938133,1264,6.854282,1816,6.614232,-552
4128,6.409883,1207,6.8905616,1080,7.2850447,127
4129,7.2492604,1022,7.01427,723,7.7794094,299
4130,8.291579,1170,6.911698,922,7.4945273,248
4131,6.698753,1768,6.5918283,847,7.607155,921
4132,6.906228,1728,6.6029406,2223,6.395854,-495
4133,6.847406,1796,6.580746,2231,6.39003,-435
4134,6.37976,3451,5.9706025,2850,6.0415363,601
4135,6.581533,3008,6.1360574,2913,6.0081096,95
4136,8.677781,3679,5.835846,3269,5.8423996,410
4137,4.7695484,4560,4.0557637,4380,4.261435,180
4138,5.8238797,1931,6.5185637,1875,6.5824842,56
4139,6.1128893,1932,6.5185637,1876,6.5824842,56
4140,4.744725,1886,6.540441,1442,6.9510555,444
4141,4.3665304,1917,6.5246468,2421,6.2984486,-504
4142,4.7212443,1916,6.5246468,2431,6.295621,-515
4143,5.9207826,1933,6.5185637,2214,6.4019823,-281
4144,5.642046,1918,6.5246468,2430,6.295621,-512
4145,5.207601,1879,6.5433,1800,6.6364923,79
4146,4.3979387,1934,6.5185637,2215,6.4019823,-281
4147,4.5686345,1826,6.569342,2434,6.2926445,-608
4148,5.5171123,1915,6.5246468,2422,6.2984486,-507
4149,4.3767495,1837,6.565734,1041,7.319497,796
4150,6.781202,1172,6.90901,755,7.742781,417
4151,7.8965383,864,7.1705556,362,8.262245,502
4152,4.469999,3843,5.6625495,878,7.5589466,2965
4153,7.50724,1231,6.8841014,3545,5.6882343,-2314
4154,4.698968,4239,4.929556,4230,4.775544,9
4155,4.8446608,4199,5.036637,4252,4.7130957,-53
4156,4.73518,4332,4.732016,4202,4.8373756,130
4157,4.772111,4198,5.036637,4253,4.7130957,-55
4158,4.6516933,4333,4.732016,4201,4.8373756,132
4159,7.130182,865,7.169255,1112,7.2430477,-247
4160,7.386158,928,7.0951366,1048,7.31291,-120
4161,8.677781,3625,5.882172,3286,5.8323383,339
4162,7.107349,1045,6.9957514,1162,7.193108,-117
4163,6.7493362,1052,6.9872627,1153,7.1998186,-101
4164,7.2284126,882,7.1435537,1170,7.183371,-288
4165,7.407823,793,7.253277,998,7.3720846,-205
4166,7.1732774,789,7.256637,1167,7.186886,-378
4167,7.454693,813,7.2299514,988,7.396138,-175
4168,7.9172144,788,7.256637,1074,7.2896214,-286
4169,7.336299,811,7.233555,1146,7.2063823,-335
4170,7.1481304,879,7.1521387,1132,7.2108755,-253
4171,5.4800277,3968,5.4768467,4188,4.862057,-220
4172,8.677781,134,8.591797,604,7.954809,-470
4173,7.326979,611,7.5157,1517,6.89511,-906
4174,5.1100206,4310,4.7829223,4278,4.64093,32
4175,4.5199914,4344,4.7007823,4368,4.318631,-24
4176,3.2218487,4602,3.8666525,4589,3.4322584,13
4177,8.104577,448,7.7090373,1282,7.0803757,-834
4178,7.209293,455,7.7064266,1280,7.0855384,-825
4179,5.5501976,2255,6.400673,3713,5.5819597,-1458
4180,4.64975,4379,4.6296945,3620,5.6392546,759
4181,4.387215,4479,4.3279023,4150,4.9719434,329
4182,3.7212462,4476,4.330187,4051,5.148121,425
4183,2.60206,4682,3.0485132,4571,3.5526812,111
4184,7.442493,1990,6.4987817,836,7.6193814,1154
4185,6.77963,1991,6.4987817,835,7.6193814,1156
4186,4.4948487,4190,5.050506,3089,5.919989,1101
4187,7.6556077,2883,6.1776156,2095,6.468951,788
4188,7.3555613,3290,6.0380335,3654,5.617038,-364
4189,7.8827286,3955,5.511434,3618,5.6411924,337
4190,7.3089185,4114,5.178972,4210,4.807108,-96
4191,7.375718,2312,6.385457,1557,6.8599896,755
4192,6.15484,4067,5.2723,4140,5.0007415,-73
4193,7.017277,1234,6.879658,1619,6.7990494,-385
4194,8.505845,398,7.8092575,789,7.6808777,-391
4195,8.330683,397,7.8092575,790,7.6808777,-393
4196,6.9396043,541,7.601738,885,7.5496826,-344
4197,6.419885,657,7.4431634,778,7.701843,-121
4198,8.389339,396,7.8092575,791,7.6808777,-395
4199,7.0095725,542,7.601738,884,7.5496826,-342
4200,5.4699874,3395,5.9956927,1897,6.5690913,1498
4201,9.815309,2737,6.2284217,3587,5.653884,-850
4202,4.3979387,2219,6.4150825,3395,5.7746844,-1176
4203,4.3979387,3516,5.93666,3058,5.934015,458
4204,4.3979387,3858,5.6511188,3672,5.6039343,186
4205,4.3979387,3101,6.098638,3550,5.6843143,-449
4206,4.3979387,3806,5.7103076,3514,5.7006135,292
4207,4.3979387,3583,5.9034514,3023,5.9510984,560
4208,4.3979387,3280,6.0407033,3374,5.7838306,-94
4209,4.6382704,1636,6.642512,3452,5.740408,-1816
4210,4.6382704,3040,6.1246457,3449,5.742402,-409
4211,4.853869,3638,5.876863,3272,5.8401146,366
4212,5.1674848,3028,6.129,3536,5.689833,-508
4213,5.1739187,3174,6.0721593,3176,5.879714,-2
4214,5.2518044,3656,5.8521957,3204,5.8665404,452
4215,6.38711,2677,6.2492437,3622,5.6382303,-945
4216,6.4947143,3095,6.100831,3337,5.8002787,-242
4217,6.508498,3063,6.1114235,3515,5.7001095,-452
4218,6.6380835,2346,6.373715,3471,5.7314615,-1125
4219,6.8236194,2947,6.155105,3569,5.671536,-622
4220,6.958213,3082,6.104979,3333,5.801697,-251
4221,7.059982,3715,5.8082995,3390,5.77598,325
4222,7.0963674,2893,6.172909,3505,5.7072697,-612
4223,7.160522,2322,6.3826647,3195,5.869449,-873
4224,7.386158,2778,6.21314,3475,5.726652,-697
4225,7.7931743,3129,6.0891833,3311,5.8164897,-182
4226,7.9172144,3315,6.030434,3292,5.8278937,23
4227,7.9956784,2490,6.3227816,3336,5.800343,-846
4228,8.79588,3351,6.014946,3363,5.7892737,-12
4229,6.4558077,4102,5.2033033,3891,5.394846,211
4230,7.7423215,422,7.771476,505,8.10251,-83
4231,7.954677,423,7.771476,503,8.10251,-80
4232,7.375718,424,7.771476,506,8.10251,-82
4233,7.767004,426,7.771476,508,8.10251,-82
4234,7.1420646,425,7.771476,510,8.10251,-85
4235,7.442493,420,7.771476,509,8.10251,-89
4236,7.251037,421,7.771476,504,8.10251,-83
4237,6.075669,2632,6.2668934,2916,6.0066156,-284
4238,5.6989484,419,7.771476,507,8.10251,-88
4239,6.58486,1940,6.514479,3895,5.390379,-1955
4240,7.365523,1924,6.520279,1573,6.8347898,351
4241,7.8996296,887,7.1364207,905,7.523838,-18
4242,8.537602,832,7.215041,1612,6.805431,-780
4243,6.8323874,1386,6.776983,1165,7.191145,221
4244,5.7695255,2154,6.4350677,2623,6.1838274,-469
4245,6.920457,2812,6.202989,3994,5.260223,-1182
4246,7.536107,2305,6.388811,3928,5.3494134,-1623
4247,7.186419,2337,6.37794,3729,5.5733933,-1392
4248,6.920457,2956,6.151279,4030,5.195695,-1074
4249,6.6018863,2453,6.3382173,3990,5.26882,-1537
4250,5.0969048,4137,5.1456556,4387,4.2522163,-250
4251,5.267598,4104,5.202154,4360,4.342543,-256
4252,5.4685082,4127,5.159503,4267,4.680655,-140
4253,5.301021,4160,5.09848,4349,4.3752275,-189
4254,5.327893,4116,5.174137,4374,4.2794285,-258
4255,4.0915146,4508,4.257456,4506,3.8476996,2
4256,4.2365713,4477,4.328542,4449,4.032388,28
4257,4.180455,4465,4.356982,4246,4.741132,219
4258,4.2365713,4527,4.203318,4458,3.9847748,69
4259,4.045757,4485,4.316974,4480,3.9136915,5
4260,6.0409107,3767,5.757539,4119,5.0309477,-352
4261,5.9585676,3769,5.755731,4046,5.167268,-277
4262,6.1307096,3723,5.8001666,3483,5.7194886,240
4263,5.67776,3787,5.7367883,4147,4.9834385,-360
4264,5.638253,3853,5.6590776,4113,5.055772,-260
4265,6.0559616,229,8.280616,1665,6.7533693,-1436
4266,8.721247,379,7.8464746,2485,6.2610636,-2106
4267,6.0968556,1854,6.5635686,3817,5.4874415,-1963
4268,5.6989484,2333,6.3790603,3861,5.4379435,-1528
4269,7.8667808,370,7.8817496,1005,7.3613853,-635
4270,9.075721,244,8.25587,953,7.4408092,-709
4271,4.130944,2773,6.2154913,2486,6.260913,287
4272,7.2211256,826,7.2226176,954,7.43746,-128
4273,6.0968556,1855,6.5627794,3856,5.4417477,-2001
4274,4.4685197,4281,4.836829,3993,5.260605,288
4275,4.55284,4547,4.119043,4080,5.099762,467
4276,6.425853,2278,6.3957705,2285,6.354747,-7
4277,5.6020427,3320,6.0273957,2989,5.96706,331
4278,3.2395775,4674,3.1542645,4596,3.380803,78
4279,6.7692957,3974,5.4667435,3605,5.648137,369
4280,5.0315123,3916,5.5666475,3641,5.6265917,275
4281,4.9913955,3975,5.4667435,3604,5.648137,371
4282,6.3978314,3973,5.4667435,3603,5.648137,370
4283,5.853841,3972,5.4667435,3602,5.648137,370
4284,4.920815,3902,5.585823,3460,5.7362947,442
4285,5.080917,3771,5.7515106,3499,5.7114973,272
4286,4.6382704,4163,5.097321,4194,4.8555036,-31
4287,7.442493,1803,6.5782704,2858,6.037114,-1055
4288,7.5214334,1582,6.677188,2860,6.037114,-1278
4289,5.853841,3696,5.8287725,2291,6.3479958,1405
4290,5.0409536,3695,5.8287725,2290,6.3479958,1405
4291,8.083546,1130,6.9300365,607,7.9468894,523
4292,8.596879,991,7.0312366,717,7.7905445,274
4293,6.6018863,1896,6.5363574,2545,6.2288313,-649
4294,8.737549,710,7.360529,713,7.7982697,-3
4295,8.481486,1275,6.8464155,528,8.082077,747
4296,9.522879,768,7.274249,705,7.807396,63
4297,8.431798,204,8.340775,41,8.7876425,163
4298,5.0457525,4346,4.6976476,4315,4.5066996,31
4299,4.558775,2699,6.2426386,3779,5.5276575,-1080
4300,7.2211256,878,7.154107,1971,6.5353193,-1093
4301,6.469672,3800,5.7250257,4263,4.6871595,-463
4302,6.0236044,3799,5.7250257,4264,4.6871595,-465
4303,9.725842,317,8.035732,90,8.675295,227
4304,6.153972,3269,6.0441318,2996,5.963501,273
4305,5.5228643,1809,6.5777993,1341,7.028246,468
4306,8.148742,1506,6.7244477,1643,6.7680197,-137
4307,8.387217,2703,6.2401843,1103,7.252313,1600
4308,5.853841,360,7.8994265,3303,5.821219,-2943
4309,7.442493,951,7.064163,3524,5.6962786,-2573
4310,5.832653,628,7.4825873,1644,6.7675915,-1016
4311,5.2518044,1359,6.794361,1051,7.3049355,308
4312,4.522877,1344,6.806607,738,7.7701826,606
4313,4.7600975,2005,6.495114,1502,6.910406,503
4314,5.517541,1342,6.808993,1434,6.9590516,-92
4315,4.522877,1055,6.982496,939,7.468663,116
4316,8.070581,2704,6.2401843,1102,7.252313,1602
4317,5.417471,393,7.817159,2511,6.2434382,-2118
4318,8.346787,2082,6.4655843,1296,7.067445,786
4319,5.86611,361,7.8994265,3304,5.821219,-2943
4320,3.0,1335,6.813548,787,7.68222,548
4321,3.0,2090,6.461905,1576,6.831306,514
4322,8.508638,2753,6.221883,1184,7.1633186,1569
4323,5.1938133,2004,6.495114,1503,6.910405,501
4324,6.420102,416,7.777533,2091,6.4709578,-1675
4325,5.2518044,627,7.4830985,1246,7.1107993,-619
4326,8.677781,1169,6.912066,2096,6.467632,-927
4327,5.420205,392,7.817159,2510,6.2434387,-2118
4328,8.508638,2825,6.196993,1398,6.9812317,1427
4329,6.004321,500,7.6488857,1535,6.8773465,-1035
4330,7.7931743,935,7.08557,1303,7.061408,-368
4331,5.6344934,3435,5.975933,2689,6.146265,746
4332,7.696804,371,7.8788824,1299,7.0656805,-928
4333,9.060481,406,7.7830653,1371,7.0023775,-965
4334,3.30103,4183,5.063424,4513,3.8193696,-330
4335,9.048662,123,8.630015,793,7.6770964,-670
4336,8.774691,116,8.650289,820,7.6494017,-704
4337,8.866461,101,8.672072,404,8.2067175,-303
4338,9.136083,125,8.621024,686,7.8321195,-561
4339,8.774691,118,8.640802,393,8.215992,-275
4340,8.866461,127,8.608596,751,7.7567663,-624
4341,9.048662,129,8.60416,785,7.6865964,-656
4342,9.136083,99,8.674559,407,8.200847,-308
4343,9.136083,117,8.640802,399,8.210211,-282
4344,6.113453,2320,6.383233,3610,5.6429653,-1290
4345,6.2517343,1415,6.762956,3147,5.8896422,-1732
4346,5.3372326,1623,6.65067,3743,5.5679917,-2120
4347,7.2358236,2263,6.4004927,3007,5.9622183,-744
4348,5.017724,1418,6.762956,3149,5.8896422,-1731
4349,5.7212234,1412,6.762956,3148,5.8896422,-1736
4350,6.3564487,3297,6.0371504,1738,6.7016134,1559
4351,6.8236194,3295,6.0371504,1736,6.7016134,1559
4352,6.619608,2265,6.4004927,3003,5.9622183,-738
4353,7.3089185,2257,6.4004927,3002,5.9622183,-745
4354,6.8236194,2256,6.4004927,3000,5.9622183,-744
4355,6.721018,3293,6.0371504,1735,6.7016134,1558
4356,5.7695255,2900,6.1714697,3706,5.5848913,-806
4357,6.7444863,3298,6.0371504,1733,6.7016134,1565
4358,5.4317865,3085,6.1044173,2783,6.0881076,302
4359,6.2005906,1416,6.762956,3151,5.8896422,-1735
4360,5.6197705,1622,6.65067,3738,5.567992,-2116
4361,6.58486,922,7.1004806,2575,6.2090483,-1653
4362,5.136671,3066,6.110277,3386,5.778734,-320
4363,6.7444863,3520,5.9319882,2662,6.166288,858
4364,5.7958527,920,7.1004806,2576,6.2090483,-1656
4365,5.5228643,1627,6.65067,3742,5.567992,-2115
4366,6.677574,2347,6.373499,3725,5.576994,-1378
4367,6.853562,3299,6.0371504,1739,6.7016134,1560
4368,7.850781,3559,5.913848,3260,5.8443108,299
4369,6.6380835,3300,6.0371504,1737,6.7016134,1563
4370,6.4813547,2247,6.402985,3487,5.715993,-1240
4371,7.12436,2266,6.4004927,3008,5.9622183,-742
4372,7.0127807,3104,6.0966206,3424,5.7575984,-320
4373,8.309804,1547,6.6962223,3384,5.7804213,-1837
4374,5.8238797,1414,6.762956,3150,5.8896422,-1736
4375,6.5526867,3494,5.9485397,3196,5.8692255,298
4376,6.0131836,1625,6.65067,3736,5.567992,-2111
4377,5.67776,3793,5.7302217,2985,5.9700837,808
4378,6.522734,921,7.1004806,2574,6.2090483,-1653
4379,6.055468,2858,6.184752,2484,6.2622557,374
4380,5.67776,3151,6.08095,3414,5.765436,-263
4381,6.091461,2604,6.2763624,2885,6.0203514,-281
4382,5.4559197,924,7.1004806,2573,6.2090483,-1649
4383,6.65738,1621,6.65067,3737,5.567992,-2116
4384,5.9207826,2260,6.4004927,2999,5.9622183,-739
4385,6.853562,2877,6.1788354,3266,5.8430824,-389
4386,6.055468,2896,6.172186,3352,5.794338,-456
4387,6.920457,2264,6.4004927,3001,5.9622183,-737
4388,5.136671,3146,6.0820518,3461,5.735223,-315
4389,5.420205,3098,6.0997005,3349,5.7958603,-251
4390,6.619608,2193,6.4255686,3372,5.783993,-1179
4391,6.443577,3294,6.0371504,1732,6.7016134,1562
4392,7.160522,2259,6.4004927,3009,5.9622183,-750
4393,6.4558077,1548,6.6962223,3382,5.7804213,-1834
4394,8.387217,1549,6.6962223,3381,5.7804213,-1832
4395,5.7958527,3399,5.9937773,2877,6.027049,522
4396,7.251037,2261,6.4004927,3005,5.9622183,-744
4397,5.7695255,919,7.1004806,2578,6.2090483,-1659
4398,6.443577,925,7.1004806,2579,6.2090483,-1654
4399,5.853841,1629,6.65067,3735,5.567992,-2106
4400,6.113453,1626,6.65067,3741,5.567992,-2115
4401,7.0039263,2567,6.2923403,3765,5.547298,-1198
4402,5.2518044,3579,5.9040465,3526,5.695191,53
4403,5.408924,1624,6.65067,3740,5.567992,-2116
4404,6.698753,3296,6.0371504,1734,6.7016134,1562
4405,7.2211256,2262,6.4004927,3006,5.9622183,-744
4406,5.9207826,1413,6.762956,3152,5.8896422,-1739
4407,5.67776,1949,6.5113206,3280,5.836582,-1331
4408,5.00436,3387,6.000741,3207,5.864646,180
4409,8.387217,1730,6.6017833,3679,5.601052,-1949
4410,8.113509,3331,6.0241065,3426,5.757426,-95
4411,6.161088,3711,5.8135962,3409,5.768388,302
4412,5.1739187,2976,6.147337,3319,5.8114347,-343
4413,8.6575775,1755,6.596542,3478,5.7241964,-1723
4414,7.0501223,3248,6.0507703,3244,5.8510756,4
4415,5.5228643,3760,5.766663,2973,5.975079,787
4416,7.386158,3622,5.885501,3284,5.83305,338
4417,5.4317865,1723,6.6061125,2997,5.9631314,-1274
4418,7.7423215,2906,6.1688266,3467,5.732581,-561
4419,5.9207826,2721,6.2342668,3542,5.688263,-821
4420,6.619608,2865,6.181991,3113,5.9063215,-248
4421,6.1738605,3115,6.0924406,3298,5.823389,-183
4422,5.2596292,3061,6.111931,3437,5.747575,-376
4423,6.443577,3616,5.8887167,3342,5.7986436,274
4424,7.50724,2530,6.3037505,2886,6.0202727,-356
4425,5.9207826,3996,5.426037,3312,5.8162417,684
4426,6.026826,3859,5.6461043,3432,5.7532287,427
4427,6.1307096,1762,6.5930758,2473,6.2673283,-711
4428,6.920457,2216,6.417888,3759,5.5553875,-1543
4429,5.9207826,1776,6.588177,3012,5.9577804,-1236
4430,6.244049,2570,6.2917223,3181,5.877605,-611
4431,6.721018,3118,6.091651,3476,5.7250214,-358
4432,6.522734,3086,6.1044173,2784,6.0881076,302
4433,5.9207826,2012,6.491625,3078,5.9242487,-1066
4434,6.2517343,3204,6.057652,3254,5.846592,-50
4435,6.1937523,2876,6.179138,3327,5.804253,-451
4436,5.4948363,3676,5.8372974,3442,5.7446065,234
4437,7.107349,1028,7.0088863,3141,5.8924236,-2113
4438,6.65738,927,7.095347,1281,7.082743,-354
4439,5.8238797,2315,6.384534,3233,5.856625,-918
4440,7.375718,3717,5.8034782,3084,5.922909,633
4441,6.026826,3203,6.0577435,2839,6.049781,364
4442,5.4317865,3754,5.775115,3441,5.744629,313
4443,7.2915792,3097,6.099769,3321,5.8095922,-224
4444,7.0357404,3765,5.7603726,3506,5.703412,259
4445,5.6575575,3576,5.906304,3144,5.8913536,432
4446,6.0314703,3570,5.909418,3070,5.928517,500
4447,5.9207826,1824,6.5697007,3490,5.7149296,-1666
4448,6.091461,3368,6.007223,3389,5.7780576,-21
4449,5.31875,3761,5.765072,3308,5.8191805,453
4450,6.6018863,2495,6.3207607,3427,5.7569757,-932
4451,6.2005906,3587,5.901977,3025,5.948765,562
4452,6.4813547,2295,6.391602,3161,5.8866024,-866
4453,5.4685082,3495,5.9485397,3197,5.8692255,298
4454,7.2284126,3766,5.75762,3180,5.8776336,586
4455,5.7958527,3523,5.930005,3066,5.9301443,457
4456,7.1129456,2878,6.1787624,3071,5.9273033,-193
4457,7.375718,3647,5.8646216,3358,5.791896,289
4458,5.9207826,2532,6.3031116,3251,5.8474474,-719
4459,5.6020427,3701,5.822102,3388,5.778343,313
4460,5.853841,1417,6.762956,3153,5.8896422,-1736
4461,5.4948363,3105,6.096549,3366,5.787912,-261
4462,7.2358236,3218,6.0565724,3361,5.791099,-143
4463,5.9585676,1786,6.584853,3808,5.4932632,-2022
4464,7.193142,1962,6.505364,3256,5.845833,-1294
4465,5.7958527,2859,6.184752,2483,6.2622557,376
4466,5.6989484,3488,5.9516454,3730,5.5724764,-242
4467,5.58501,3757,5.7698264,2902,6.0143957,855
4468,6.207538,2062,6.4723773,3798,5.5088296,-1736
4469,6.0087295,2448,6.34014,3792,5.511854,-1344
4470,5.7212234,2081,6.4659047,3799,5.5078073,-1718
4471,5.0457525,1306,6.8312936,3659,5.6117296,-2353
4472,6.8236194,1309,6.830164,2706,6.136424,-1397
4473,6.999566,3340,6.020561,3225,5.858098,115
4474,6.698753,3260,6.0471005,3410,5.767174,-150
4475,5.8238797,3434,5.976492,3385,5.7789984,49
4476,8.508638,4156,5.104095,3593,5.651666,563
4477,7.954677,3635,5.879319,2861,6.03695,774
4478,7.50724,2754,6.221547,2608,6.1930156,146
4479,6.4558077,2258,6.4004927,3004,5.9622183,-746
4480,5.9207826,3090,6.102412,3100,5.914796,-10
4481,5.481473,1126,6.932419,3290,5.8292184,-2164
4482,6.0409107,1758,6.595899,2937,5.9927397,-1179
4483,5.327893,2087,6.4632,3619,5.6397815,-1532
